gene_id,ctrl_1,ctrl_2,ctrl_3,treat_1,treat_2,treat_3
ENSG00000685,48,46,75,112,42,85
ENSG00000686,108,70,133,375,131,364
ENSG00000687,31,12,27,96,94,79
ENSG00000688,46,48,45,53,42,19
ENSG00000689,101,55,47,381,51,45
ENSG00000690,26,18,25,164,37,44
ENSG00000691,221,497,432,1968,572,250
ENSG00000692,101,54,67,360,151,100
ENSG00000693,20,20,26,101,41,45
ENSG00000694,28,38,55,134,26,27
ENSG00000695,1966,1865,4209,5392,1578,1702
ENSG00000696,6,6,3,57,24,25
ENSG00000697,775,951,1651,1871,1312,960
ENSG00000698,138,77,176,275,72,159
ENSG00000699,107,189,148,436,193,116
ENSG00000700,181,138,236,343,132,109
ENSG00000701,132,120,165,290,147,97
ENSG00000702,34,13,37,79,22,45
ENSG00000703,35,6,22,10,17,11
ENSG00000704,86,76,172,213,171,105
ENSG00000705,65,78,57,133,42,52
ENSG00000706,19,18,22,138,38,32
ENSG00000707,818,699,686,1541,315,198
ENSG00000708,132,76,122,501,281,169
ENSG00000709,101,19,85,214,15,57
ENSG00000710,174,77,251,320,172,100
ENSG00000711,117,143,284,360,149,116
ENSG00000712,455,493,353,152,84,63
ENSG00000713,5,8,2,28,11,2
ENSG00000714,79,76,92,148,34,51
ENSG00000715,136,122,190,356,302,96
ENSG00000716,86,105,216,725,152,171
ENSG00000717,910,795,1221,1967,290,642
ENSG00000718,9,36,9,45,39,23
ENSG00000719,35,58,63,246,25,70
ENSG00000720,84,126,126,157,181,87
ENSG00000721,912,543,1730,5636,1631,1487
ENSG00000722,186,200,209,416,418,171
ENSG00000723,7,6,7,11,4,6
ENSG00000724,36,60,64,201,46,117
ENSG00000725,38,29,40,90,14,51
ENSG00000726,20,17,33,63,18,22
ENSG00000727,271,555,348,931,435,477
ENSG00000728,326,524,672,813,543,396
ENSG00000729,2,9,8,10,5,6
ENSG00000730,5,6,11,21,6,5
ENSG00000731,133,147,80,108,40,35
ENSG00000732,66,73,103,160,214,115
ENSG00000733,54,32,38,209,115,118
ENSG00000734,9,8,20,56,16,6
ENSG00000735,258,183,170,984,338,333
ENSG00000736,20,60,59,72,18,19
ENSG00000737,92,141,230,499,396,217
ENSG00000738,79,70,69,255,65,45
ENSG00000739,20,29,21,73,13,22
ENSG00000740,5,32,42,64,16,10
ENSG00000741,54,78,43,169,30,33
ENSG00000742,373,225,244,737,625,405
ENSG00000743,26,156,117,292,65,106
ENSG00000744,103,130,211,337,168,129
ENSG00000745,14,17,3,25,15,21
ENSG00000746,386,292,1465,1437,735,413
ENSG00000747,16,12,24,67,5,20
ENSG00000748,6,17,6,18,1,15
ENSG00000749,57,57,58,137,76,95
ENSG00000750,79,59,87,311,92,65
ENSG00000751,8,8,25,31,18,23
ENSG00000752,8,2,2,13,3,5
ENSG00000753,2,0,0,5,6,3
ENSG00000754,10,13,49,102,43,24
ENSG00000755,31,34,16,182,41,26
ENSG00000756,1,3,7,8,9,13
ENSG00000757,37,27,13,46,11,18
ENSG00000758,376,328,122,1349,421,485
ENSG00000759,34,16,15,58,31,44
ENSG00000760,13,21,24,54,15,6
ENSG00000761,6,4,8,11,5,7
ENSG00000762,13,20,60,48,27,21
ENSG00000763,15,26,23,51,10,17
ENSG00000764,34,48,60,146,52,50
ENSG00000765,8,11,6,27,7,4
ENSG00000766,67,51,32,115,93,49
ENSG00000767,68,53,88,212,47,42
ENSG00000768,3,20,31,22,8,9
ENSG00000769,9,25,28,33,9,11
ENSG00000770,232,484,692,1722,381,289
ENSG00000771,40,10,41,115,28,11
ENSG00000772,623,1061,995,2689,564,1147
ENSG00000773,101,129,316,518,80,175
ENSG00000774,27,16,22,45,11,28
ENSG00000775,15,7,10,11,11,6
ENSG00000776,275,284,613,1414,618,704
ENSG00000777,108,21,68,106,38,23
ENSG00000778,3,40,33,60,15,10
ENSG00000779,596,562,297,1252,365,336
ENSG00000780,49,48,39,82,36,9
ENSG00000781,133,149,64,193,148,161
ENSG00000782,742,873,832,2884,896,1004
ENSG00000783,119,60,157,164,67,149
ENSG00000784,167,181,163,1097,290,450
ENSG00000785,254,75,382,451,261,104
ENSG00000786,11,12,17,48,15,14
ENSG00000787,58,114,186,305,81,120
ENSG00000788,327,365,660,2600,651,290
ENSG00000789,38,22,17,46,13,27
ENSG00000790,19,29,16,115,19,42
ENSG00000791,10,8,6,26,16,4
ENSG00000792,48,75,98,515,334,194
ENSG00000793,16,16,56,36,5,13
ENSG00000794,92,60,62,126,39,40
ENSG00000795,37,32,23,120,7,27
ENSG00000796,913,697,1966,7024,1372,2461
ENSG00000797,67,65,165,43,31,25
ENSG00000798,5,3,1,21,2,4
ENSG00000799,4,2,1,3,3,1
ENSG00000800,52,42,48,43,31,15
ENSG00000801,333,310,329,1092,395,282
ENSG00000802,7,3,4,9,4,1
ENSG00000803,4,14,8,27,7,14
ENSG00000804,34,20,20,77,17,34
ENSG00000805,313,275,1088,1220,1010,342
ENSG00000806,409,185,287,467,269,291
ENSG00000807,97,200,235,505,313,93
ENSG00000808,10,1,9,18,8,3
ENSG00000809,123,167,239,511,145,79
ENSG00000810,455,473,164,385,202,155
ENSG00000811,28,15,49,125,86,27
ENSG00000812,73,49,72,236,114,252
ENSG00000813,8,1,4,3,12,6
ENSG00000814,64,107,42,104,58,48
ENSG00000815,360,169,448,969,77,159
ENSG00000816,592,757,503,3144,1230,366
ENSG00000817,144,152,82,315,116,46
ENSG00000818,8,5,4,7,14,4
ENSG00000819,48,25,26,84,31,17
ENSG00000820,1,1,0,2,1,0
ENSG00000821,25,70,57,44,60,35
ENSG00000822,738,796,1186,2324,789,1056
ENSG00000823,5,12,7,31,9,10
ENSG00000824,3,5,2,3,9,0
ENSG00000825,130,157,284,803,261,261
ENSG00000826,239,304,276,1025,429,176
ENSG00000827,57,20,41,172,55,105
ENSG00000828,268,292,228,1522,622,656
ENSG00000829,24,33,40,65,27,52
ENSG00000830,128,272,476,718,389,218
ENSG00000831,54,34,44,81,51,34
ENSG00000832,78,217,210,292,107,148
ENSG00000833,226,126,148,1392,263,225
ENSG00000834,5,7,15,20,9,21
ENSG00000835,3872,2551,5982,15182,5862,3402
ENSG00000836,454,565,1682,994,1181,314
ENSG00000837,6,7,1,34,4,11
ENSG00000838,233,197,467,1333,574,414
ENSG00000839,3094,4852,3670,15518,8486,4522
ENSG00000840,77,101,64,217,89,85
ENSG00000841,29,10,28,42,19,11
ENSG00000842,546,974,1012,807,95,385
ENSG00000843,24,22,27,34,11,5
ENSG00000844,21,4,16,21,5,4
ENSG00000845,128,74,57,522,165,196
ENSG00000846,45,50,97,325,73,184
ENSG00000847,109,108,177,222,74,82
ENSG00000848,113,104,140,339,92,87
ENSG00000849,16,10,35,108,48,25
ENSG00000850,4,4,8,7,5,1
ENSG00000851,207,222,96,882,263,233
ENSG00000852,23,45,52,115,97,69
ENSG00000853,33,38,50,62,59,106
ENSG00000854,42,76,66,325,161,65
ENSG00000855,9,5,25,43,19,38
ENSG00000856,9,24,30,81,36,78
ENSG00000857,864,1803,1370,3245,897,1229
ENSG00000858,25,28,36,204,45,42
ENSG00000859,250,538,533,2573,650,1026
ENSG00000860,3,0,2,9,0,2
ENSG00000861,154,156,223,641,236,131
ENSG00000862,26,64,21,58,28,7
ENSG00000863,107,36,149,302,108,23
ENSG00000864,228,316,253,299,155,182
ENSG00000865,31,44,35,181,77,24
ENSG00000866,1,2,10,36,1,3
ENSG00000867,23,50,49,108,29,32
ENSG00000868,13,18,19,49,18,15
ENSG00000869,64,33,41,81,24,42
ENSG00000870,46,33,29,86,41,22
ENSG00000871,29,13,25,23,8,14
ENSG00000872,11,9,18,25,20,12
ENSG00000873,0,1,0,0,0,3
ENSG00000874,395,400,414,522,381,124
ENSG00000875,70,68,71,243,41,130
ENSG00000876,1019,619,754,1318,731,317
ENSG00000877,94,102,197,96,102,53
ENSG00000878,15,12,11,31,17,13
ENSG00000879,31,38,27,242,45,78
ENSG00000880,64,141,77,651,166,225
ENSG00000881,33,66,262,195,93,134
ENSG00000882,410,239,499,1368,852,791
ENSG00000883,79,73,103,202,121,63
ENSG00000884,41,32,24,39,21,17
ENSG00000885,80,152,43,210,78,96
ENSG00000886,58,31,37,285,144,48
ENSG00000887,35,20,28,117,66,28
ENSG00000888,3782,2334,3066,12339,3585,13254
ENSG00000889,22,30,20,118,25,19
ENSG00000890,234,217,171,690,221,223
ENSG00000891,0,5,3,20,14,6
ENSG00000892,311,93,70,661,288,130
ENSG00000893,11,13,12,17,12,11
ENSG00000894,263,274,386,1542,405,306
ENSG00000895,176,576,361,857,383,163
ENSG00000896,24,29,24,98,33,16
ENSG00000897,1677,1172,1035,3047,1496,1360
ENSG00000898,130,103,405,310,134,234
ENSG00000899,190,119,356,322,152,200
ENSG00000900,9,6,8,11,8,3
ENSG00000901,3,0,3,2,1,2
ENSG00000902,306,332,424,730,269,119
ENSG00000903,45,44,75,135,59,51
ENSG00000904,70,42,41,124,38,45
ENSG00000905,63,263,260,584,326,373
ENSG00000906,29,52,130,145,43,51
ENSG00000907,24,43,30,91,13,9
ENSG00000908,134,37,81,34,9,9
ENSG00000909,9,22,10,27,11,12
ENSG00000910,73,62,150,72,39,60
ENSG00000911,2035,745,982,3294,1928,532
ENSG00000912,7,14,16,15,8,8
ENSG00000913,38,19,10,77,37,32
ENSG00000914,14,29,34,176,25,26
ENSG00000915,46,68,88,174,87,96
ENSG00000916,50,41,64,110,18,20
ENSG00000917,84,61,82,264,32,60
ENSG00000918,99,81,53,246,42,44
ENSG00000919,86,135,37,122,62,89
ENSG00000920,1056,1060,1373,2536,520,466
ENSG00000921,91,121,157,314,84,89
ENSG00000922,29,17,17,25,20,23
ENSG00000923,37,45,25,78,39,16
ENSG00000924,103,156,125,605,112,114
ENSG00000925,1797,1488,2927,6335,1541,1712
ENSG00000926,9,4,21,126,29,16
ENSG00000927,58,107,106,223,122,95
ENSG00000928,152,309,232,151,258,336
ENSG00000929,141,68,72,137,51,21
ENSG00000930,101,181,94,319,101,303
ENSG00000931,692,334,1695,1890,384,709
ENSG00000932,132,98,80,247,56,52
ENSG00000933,9,23,29,29,17,10
ENSG00000934,12,5,16,72,19,19
ENSG00000935,27,45,87,324,34,61
ENSG00000936,130,101,160,166,49,80
ENSG00000937,498,502,611,1183,354,520
ENSG00000938,39,32,81,121,66,45
ENSG00000939,43,18,21,58,46,39
ENSG00000940,33,28,32,40,20,39
ENSG00000941,43,22,46,170,29,29
ENSG00000942,405,435,336,696,407,280
ENSG00000943,1202,529,1459,2849,985,1228
ENSG00000944,185,127,256,279,331,181
ENSG00000945,317,187,344,1338,231,234
ENSG00000946,3,2,8,24,12,2
ENSG00000947,21,33,10,112,40,16
ENSG00000948,22,21,19,30,19,27
ENSG00000949,294,957,1502,4678,2354,2491
ENSG00000950,0,0,0,3,0,0
ENSG00000951,1983,970,2103,2554,1671,3127
ENSG00000952,14,2,9,26,13,14
ENSG00000953,58,62,73,121,20,48
ENSG00000954,43,18,67,49,42,19
ENSG00000955,6,8,13,57,12,23
ENSG00000956,8,15,9,99,19,20
ENSG00000957,261,190,268,226,125,116
ENSG00000958,322,283,644,872,108,181
ENSG00000959,16,13,41,42,23,9
ENSG00000960,61,72,129,642,131,175
ENSG00000961,17,18,20,98,25,22
ENSG00000962,59,62,121,269,43,116
ENSG00000963,11,9,11,46,14,19
ENSG00000964,229,226,506,875,109,214
ENSG00000965,75,44,113,88,16,27
ENSG00000966,152,78,37,159,93,88
ENSG00000967,4,5,9,87,19,16
ENSG00000968,20,20,40,63,35,16
ENSG00000969,21,24,43,40,25,38
ENSG00000970,37,29,24,55,20,8
ENSG00000971,9,18,18,56,13,2
ENSG00000972,26,13,19,72,44,14
ENSG00000973,44,33,40,244,25,55
ENSG00000974,12,9,14,39,25,21
ENSG00000975,647,312,661,1739,796,715
ENSG00000976,34,26,20,105,18,21
ENSG00000977,23,22,19,50,12,28
ENSG00000978,16,37,13,58,21,6
ENSG00000979,134,152,125,636,579,200
ENSG00000980,298,343,168,1288,266,291
ENSG00000981,15,10,5,65,10,6
ENSG00000982,37,19,68,19,15,10
ENSG00000983,259,378,278,188,122,161
ENSG00000984,11,18,20,82,14,18
ENSG00000985,321,378,760,1394,219,276
ENSG00000986,7,3,3,13,5,4
ENSG00000987,26,25,16,105,38,23
ENSG00000988,311,242,478,681,1024,1007
ENSG00000989,4,2,5,39,3,5
ENSG00000990,193,121,223,645,125,147
ENSG00000991,8,7,11,36,4,8
ENSG00000992,20,6,20,32,24,17
ENSG00000993,271,171,238,762,184,198
ENSG00000994,72,254,208,444,213,219
ENSG00000995,27,10,25,75,17,24
ENSG00000996,333,160,321,600,238,116
ENSG00000997,45,47,52,190,50,54
ENSG00000998,27,90,18,102,53,18
ENSG00000999,84,247,154,865,423,701
ENSG00001000,38,28,144,166,59,36
ENSG00001001,478,360,2473,1437,1305,506
ENSG00001002,23,20,9,34,23,27
ENSG00001003,19,12,20,103,27,21
ENSG00001004,226,219,116,334,326,271
ENSG00001005,5,6,14,9,0,12
ENSG00001006,23,18,25,60,12,17
ENSG00001007,58,29,96,145,33,16
ENSG00001008,34,13,29,107,36,25
ENSG00001009,5,6,2,12,4,8
ENSG00001010,141,347,213,1276,414,421
ENSG00001011,9,34,35,32,41,13
ENSG00001012,5,4,2,16,6,2
ENSG00001013,873,111,256,897,356,342
ENSG00001014,12,14,6,36,19,14
ENSG00001015,92,120,98,185,83,29
ENSG00001016,590,394,1370,1298,268,79
ENSG00001017,77,38,35,108,18,28
ENSG00001018,208,523,160,2579,848,330
ENSG00001019,28,59,30,96,112,37
ENSG00001020,5,2,18,24,6,8
ENSG00001021,17,37,62,54,17,16
ENSG00001022,11,38,50,70,15,13
ENSG00001023,12,39,13,27,11,7
ENSG00001024,13,15,13,73,21,16
ENSG00001025,249,183,386,1236,595,375
ENSG00001026,1675,1869,1642,1955,213,563
ENSG00001027,53,84,35,155,79,45
ENSG00001028,139,124,48,338,112,129
ENSG00001029,49,52,104,88,53,30
ENSG00001030,93,55,132,132,36,35
ENSG00001031,2,1,2,6,2,2
ENSG00001032,220,186,134,27,21,31
ENSG00001033,31,30,22,102,43,39
ENSG00001034,22,16,16,48,15,18
ENSG00001035,37,14,23,134,20,46
ENSG00001036,214,81,137,212,119,102
ENSG00001037,13,26,32,69,19,17
ENSG00001038,866,271,368,1666,872,625
ENSG00001039,42,61,30,132,59,51
ENSG00001040,36,47,94,290,21,39
ENSG00001041,463,263,558,1916,323,418
ENSG00001042,402,388,499,2094,715,321
ENSG00001043,24,76,44,181,52,25
ENSG00001044,19,11,7,34,16,16
ENSG00001045,49,26,12,72,32,60
ENSG00001046,76,33,48,123,23,21
ENSG00001047,88,95,155,200,84,92
ENSG00001048,72,136,221,259,74,82
ENSG00001049,48,31,92,64,21,39
ENSG00001050,559,369,558,1382,354,337
ENSG00001051,172,42,108,225,50,122
ENSG00001052,114,92,123,153,91,36
ENSG00001053,3,6,6,6,1,0
ENSG00001054,6,18,21,48,13,21
ENSG00001055,64,145,237,605,189,308
ENSG00001056,3,4,7,6,7,3
ENSG00001057,2,7,1,16,0,3
ENSG00001058,161,109,108,1155,92,256
ENSG00001059,56,43,54,247,63,38
ENSG00001060,1,7,1,15,1,0
ENSG00001061,12,26,13,13,5,9
ENSG00001062,136,200,199,283,57,71
ENSG00001063,19,83,74,131,47,37
ENSG00001064,150,346,247,453,215,324
ENSG00001065,470,227,477,1786,489,465
ENSG00001066,39,8,17,74,36,23
ENSG00001067,302,410,206,862,329,234
ENSG00001068,76,36,46,211,47,70
ENSG00001069,1471,2416,2032,2689,1598,1470
ENSG00001070,66,53,46,252,174,105
ENSG00001071,37,37,62,64,65,18
ENSG00001072,64,26,49,78,61,26
ENSG00001073,27,23,25,63,12,18
ENSG00001074,3,1,6,7,3,2
ENSG00001075,41,26,34,56,22,21
ENSG00001076,4,3,5,18,5,17
ENSG00001077,46,34,35,85,32,4
ENSG00001078,28,8,10,91,53,30
ENSG00001079,23,11,22,19,8,3
ENSG00001080,16,33,8,68,15,22
ENSG00001081,5,5,16,54,16,17
ENSG00001082,62,50,46,97,35,11
ENSG00001083,93,36,61,133,65,25
ENSG00001084,185,144,199,429,233,248
ENSG00001085,206,56,187,380,122,111
ENSG00001086,483,774,511,2283,813,1321
ENSG00001087,35,47,24,123,33,19
ENSG00001088,29,35,45,45,32,17
ENSG00001089,9,2,9,36,9,11
ENSG00001090,61,35,41,335,92,58
ENSG00001091,214,110,112,388,112,136
ENSG00001092,10,35,24,44,17,7
ENSG00001093,17,24,17,133,40,60
ENSG00001094,6,4,5,29,10,14
ENSG00001095,31,12,29,51,21,11
ENSG00001096,5,6,8,15,3,6
ENSG00001097,35,44,16,89,39,19
ENSG00001098,24,32,10,20,14,21
ENSG00001099,175,165,388,715,290,270
ENSG00001100,24,22,10,61,24,24
ENSG00001101,179,221,305,533,224,220
ENSG00001102,7948,8555,10656,20900,17926,12340
ENSG00001103,355,353,505,2024,487,463
ENSG00001104,19,10,14,14,9,17
ENSG00001105,602,720,720,1841,1006,412
ENSG00001106,39,20,44,82,18,40
ENSG00001107,6,7,12,18,13,4
ENSG00001108,87,37,186,599,163,94
ENSG00001109,147,195,145,1375,548,709
ENSG00001110,186,125,121,313,163,189
ENSG00001111,142,146,338,894,223,426
ENSG00001112,33,149,95,461,189,91
ENSG00001113,11,11,16,21,7,5
ENSG00001114,364,781,525,1127,502,76
ENSG00001115,431,1755,762,663,1314,822
ENSG00001116,136,136,60,370,147,152
ENSG00001117,157,225,161,776,261,310
ENSG00001118,753,471,996,3447,1533,3814
ENSG00001119,155,131,108,376,103,109
ENSG00001120,69,71,137,100,58,33
ENSG00001121,41,44,54,134,27,21
ENSG00001122,472,389,363,2921,976,809
ENSG00001123,110,230,125,892,303,150
ENSG00001124,25,41,15,134,23,35
ENSG00001125,1,2,1,2,3,1
ENSG00001126,126,62,87,485,61,82
ENSG00001127,420,189,555,1985,90,635
ENSG00001128,7,12,13,71,23,29
ENSG00001129,51,24,59,105,49,42
ENSG00001130,54,64,128,76,109,59
ENSG00001131,276,110,244,1575,633,399
ENSG00001132,9,9,26,49,4,10
ENSG00001133,17,23,83,115,56,53
ENSG00001134,18,7,17,43,14,9
ENSG00001135,164,73,181,395,278,134
ENSG00001136,366,339,437,622,267,149
ENSG00001137,292,309,297,718,349,165
ENSG00001138,273,168,137,807,213,314
ENSG00001139,714,438,293,1279,681,285
ENSG00001140,10,5,9,28,19,10
ENSG00001141,23,22,22,102,29,38
ENSG00001142,220,388,325,1067,224,136
ENSG00001143,130,97,251,913,63,193
ENSG00001144,31,6,38,49,36,27
ENSG00001145,516,251,308,678,160,141
ENSG00001146,19,25,39,158,35,67
ENSG00001147,118,115,237,156,62,70
ENSG00001148,7,9,4,41,5,5
ENSG00001149,77,50,82,99,29,79
ENSG00001150,386,285,546,2392,567,546
ENSG00001151,86,135,104,319,193,100
ENSG00001152,30,41,41,67,26,16
ENSG00001153,46,25,63,187,84,27
ENSG00001154,77,129,97,149,63,58
ENSG00001155,353,249,289,571,219,163
ENSG00001156,93,80,93,233,65,67
ENSG00001157,566,1669,1607,2470,554,509
ENSG00001158,61,85,89,243,50,78
ENSG00001159,4,5,7,6,2,2
ENSG00001160,49,52,56,99,65,58
ENSG00001161,51,100,143,333,39,44
ENSG00001162,292,214,584,651,219,452
ENSG00001163,195,129,143,367,211,167
ENSG00001164,402,322,617,1684,853,1371
ENSG00001165,86,62,75,570,120,83
ENSG00001166,285,271,529,1286,405,983
ENSG00001167,3,4,5,9,5,0
ENSG00001168,25,41,18,124,58,74
ENSG00001169,7,3,6,19,7,3
ENSG00001170,12,3,10,44,3,2
ENSG00001171,141,232,259,331,140,88
ENSG00001172,106,44,118,76,118,51
ENSG00001173,2,10,15,36,11,6
ENSG00001174,39,25,47,114,34,27
ENSG00001175,1,0,0,5,0,2
ENSG00001176,19,62,42,132,55,48
ENSG00001177,7,7,9,59,8,2
ENSG00001178,36,33,31,64,25,45
ENSG00001179,6,8,5,9,4,5
ENSG00001180,3,3,7,10,2,4
ENSG00001181,109,94,246,826,288,105
ENSG00001182,518,580,791,1070,487,976
ENSG00001183,20,4,11,10,12,10
ENSG00001184,12,19,22,17,15,25
ENSG00001185,72,53,76,312,106,56
ENSG00001186,371,315,531,1958,976,482
ENSG00001187,94,79,81,422,152,123
ENSG00001188,92,74,48,173,51,95
ENSG00001189,12,6,4,6,4,6
ENSG00001190,58,46,81,377,86,179
ENSG00001191,48,51,90,249,131,127
ENSG00001192,32,32,128,188,93,86
ENSG00001193,45,81,81,237,43,50
ENSG00001194,174,191,142,229,54,60
ENSG00001195,96,126,169,342,99,106
ENSG00001196,515,776,681,906,804,729
ENSG00001197,14,11,16,76,17,35
ENSG00001198,16,11,6,14,10,14
ENSG00001199,4,3,19,32,19,21
ENSG00001200,49,34,94,153,99,77
ENSG00001201,348,270,396,1906,271,516
ENSG00001202,1305,1779,1436,2087,768,818
ENSG00001203,15,36,28,124,18,19
ENSG00001204,237,257,242,941,162,174
ENSG00001205,14,20,17,31,1,5
ENSG00001206,501,374,731,1358,199,401
ENSG00001207,6,3,17,13,4,8
ENSG00001208,34,17,14,48,51,41
ENSG00001209,54,18,74,65,36,31
ENSG00001210,261,205,93,756,152,303
ENSG00001211,7,11,5,19,6,7
ENSG00001212,3,2,3,5,0,0
ENSG00001213,152,87,216,251,152,53
ENSG00001214,242,100,142,103,114,74
ENSG00001215,12,7,6,11,5,6
ENSG00001216,62,14,28,90,30,51
ENSG00001217,101,221,225,377,215,394
ENSG00001218,200,523,940,1326,917,546
ENSG00001219,10,2,2,13,2,1
ENSG00001220,107,125,187,583,398,227
ENSG00001221,89,39,31,134,8,39
ENSG00001222,193,104,206,391,140,127
ENSG00001223,7,8,10,18,7,9
ENSG00001224,254,277,512,906,273,174
ENSG00001225,37,27,48,85,34,14
ENSG00001226,469,594,349,774,250,315
ENSG00001227,202,197,144,1059,396,190
ENSG00001228,8,5,9,30,6,9
ENSG00001229,212,214,160,752,271,117
ENSG00001230,26,44,39,29,9,4
ENSG00001231,1575,647,1498,9889,1825,1475
ENSG00001232,23,18,23,71,28,14
ENSG00001233,19,16,59,94,23,22
ENSG00001234,36,27,28,49,35,31
ENSG00001235,88,70,31,287,49,21
ENSG00001236,0,2,6,2,3,10
ENSG00001237,27,23,25,384,96,195
ENSG00001238,126,280,264,291,54,61
ENSG00001239,263,120,375,636,140,453
ENSG00001240,2,8,8,6,2,0
ENSG00001241,213,124,559,507,170,223
ENSG00001242,9,11,23,22,6,8
ENSG00001243,17,24,27,55,31,5
ENSG00001244,190,127,178,633,141,119
ENSG00001245,21,25,33,62,21,21
ENSG00001246,556,1143,557,590,446,459
ENSG00001247,23,29,48,177,92,102
ENSG00001248,347,79,445,911,469,206
ENSG00001249,2,6,9,20,7,8
ENSG00001250,40,36,93,342,93,70
ENSG00001251,9,26,30,121,41,20
ENSG00001252,7,4,5,13,6,5
ENSG00001253,898,933,832,3031,1255,1612
ENSG00001254,240,297,184,896,255,62
ENSG00001255,144,44,58,149,122,60
ENSG00001256,6,1,11,21,5,8
ENSG00001257,753,767,781,3274,1267,984
ENSG00001258,6538,6069,7052,9825,3702,3663
ENSG00001259,19,26,16,239,31,58
ENSG00001260,5,8,2,5,2,10
ENSG00001261,186,74,186,511,226,59
ENSG00001262,105,72,78,132,53,67
ENSG00001263,96,168,294,696,249,202
ENSG00001264,300,340,549,723,401,265
ENSG00001265,15,31,30,73,27,82
ENSG00001266,43,7,24,109,36,32
ENSG00001267,38,28,44,196,118,24
ENSG00001268,64,110,91,297,88,68
ENSG00001269,4,3,12,6,4,10
ENSG00001270,594,235,1014,2175,1322,578
ENSG00001271,18,23,35,58,42,28
ENSG00001272,10,7,19,22,14,7
ENSG00001273,50,39,68,157,81,58
ENSG00001274,143,114,161,359,164,45
ENSG00001275,29,21,17,50,39,28
ENSG00001276,24,29,32,58,22,15
ENSG00001277,20,27,59,2,0,5
ENSG00001278,266,198,123,376,251,136
ENSG00001279,2610,802,891,1585,1360,831
ENSG00001280,3,2,3,12,2,2
ENSG00001281,7,7,4,11,5,5
ENSG00001282,46,22,58,78,31,28
ENSG00001283,39,36,53,88,33,20
ENSG00001284,43,32,22,300,58,41
ENSG00001285,42,18,51,133,56,44
ENSG00001286,16,46,14,71,24,22
ENSG00001287,73,222,158,463,281,420
ENSG00001288,501,222,211,639,98,110
ENSG00001289,54,28,40,101,57,34
ENSG00001290,81,57,119,465,98,61
ENSG00001291,203,298,548,1541,815,371
ENSG00001292,2,2,1,6,6,0
ENSG00001293,13,16,37,4,0,1
ENSG00001294,40,54,33,172,28,29
ENSG00001295,6,8,8,18,2,7
ENSG00001296,4,5,16,33,14,15
ENSG00001297,1195,1005,1600,9098,3881,2021
ENSG00001298,109,60,200,288,108,29
ENSG00001299,20,38,31,37,7,33
ENSG00001300,127,43,57,291,76,64
ENSG00001301,181,39,183,395,29,113
ENSG00001302,32,48,72,149,83,110
ENSG00001303,145,203,298,831,185,265
ENSG00001304,6,15,4,20,17,15
ENSG00001305,22,23,10,35,41,19
ENSG00001306,592,320,221,906,402,307
ENSG00001307,88,100,128,468,235,82
ENSG00001308,13,26,5,38,7,6
ENSG00001309,2,3,1,7,1,2
ENSG00001310,74,20,35,157,103,43
ENSG00001311,144,380,372,357,137,172
ENSG00001312,91,151,151,359,113,44
ENSG00001313,517,1004,593,1164,857,915
ENSG00001314,28,47,71,144,55,36
ENSG00001315,1040,1239,2034,3478,1749,2999
ENSG00001316,817,353,510,2129,878,792
ENSG00001317,3,3,3,6,0,2
ENSG00001318,311,182,378,1675,536,632
ENSG00001319,156,215,329,939,277,106
ENSG00001320,43,112,118,158,65,102
ENSG00001321,111,356,364,1335,694,435
ENSG00001322,1166,1974,1392,4848,1596,1984
ENSG00001323,84,73,135,139,72,39
ENSG00001324,518,262,393,1019,313,395
ENSG00001325,84,57,37,116,28,22
ENSG00001326,94,25,66,76,102,63
ENSG00001327,139,65,129,127,59,58
ENSG00001328,35,30,47,140,82,39
ENSG00001329,226,212,101,228,87,98
ENSG00001330,31,66,220,547,91,152
ENSG00001331,160,85,55,586,76,68
ENSG00001332,11,13,21,20,14,18
ENSG00001333,1381,894,433,4755,1604,1284
ENSG00001334,38,34,26,37,23,6
ENSG00001335,185,148,87,217,97,91
ENSG00001336,38,34,42,77,18,39
ENSG00001337,385,200,478,1408,352,231
ENSG00001338,3,6,2,7,2,1
ENSG00001339,100,70,102,589,227,171
ENSG00001340,151,47,146,152,80,88
ENSG00001341,31,34,13,134,12,36
ENSG00001342,81,93,68,863,214,110
ENSG00001343,7,12,8,4,9,12
ENSG00001344,115,75,24,121,59,71
ENSG00001345,122,52,117,173,105,56
ENSG00001346,2703,1278,4076,8642,3205,1503
ENSG00001347,49,27,48,79,33,45
ENSG00001348,15,33,45,25,31,14
ENSG00001349,2,4,6,18,1,8
ENSG00001350,34,30,30,37,6,16
ENSG00001351,57,52,29,213,79,50
ENSG00001352,52,88,116,213,74,44
ENSG00001353,9,10,25,75,11,31
ENSG00001354,41,44,32,112,75,15
ENSG00001355,60,34,24,172,63,61
ENSG00001356,35,51,52,211,79,58
ENSG00001357,19,36,32,143,36,39
ENSG00001358,189,55,411,264,208,180
ENSG00001359,54,37,70,25,49,33
ENSG00001360,322,612,1467,2790,1028,740
ENSG00001361,15,17,31,16,19,15
ENSG00001362,83,113,86,210,36,107
ENSG00001363,6,10,54,35,26,8
ENSG00001364,35,4,56,111,32,25
ENSG00001365,690,467,823,635,298,273
ENSG00001366,208,243,379,486,229,250
ENSG00001367,10,7,10,10,1,2
ENSG00001368,26,12,65,36,5,7
